Timestamp,OS,Machine_ID,Hostname,RAM_Usage_MB,Swap_Usage_MB,CPU_Usage,Page_Faults_Delta
1747419843.5941267,Windows,BT7274_BT7274,BT7274,12375.859375,15573.3046875,44.8,4097
1747419844.1073883,Windows,BT7274_BT7274,BT7274,12375.859375,15573.3046875,44.8,4097
1747419844.7046642,Windows,BT7274_BT7274,BT7274,12373.62890625,15570.5,43.2,4097
1747419845.343143,Windows,BT7274_BT7274,BT7274,12365.09375,15563.98046875,35.3,3601
1747419845.974609,Windows,BT7274_BT7274,BT7274,12367.41796875,15551.6484375,35.0,3601
1747419846.6515326,Windows,BT7274_BT7274,BT7274,12367.9140625,15542.24609375,28.8,4219
1747419847.2563975,Windows,BT7274_BT7274,BT7274,12389.9765625,15547.68359375,29.2,4219
1747419847.899321,Windows,BT7274_BT7274,BT7274,12386.10546875,15554.18359375,28.8,3344
1747419848.4921286,Windows,BT7274_BT7274,BT7274,12387.42578125,15554.65625,33.6,3344
1747419849.0072992,Windows,BT7274_BT7274,BT7274,12387.42578125,15554.65625,33.6,3344
1747419849.612694,Windows,BT7274_BT7274,BT7274,12380.0859375,15553.14453125,32.3,4191
1747419850.2232046,Windows,BT7274_BT7274,BT7274,12381.0234375,15553.44921875,38.1,4191
1747419850.8285275,Windows,BT7274_BT7274,BT7274,12381.1640625,15553.5703125,38.3,4970
1747419851.4250271,Windows,BT7274_BT7274,BT7274,12380.57421875,15558.1875,31.7,4970
1747419851.9402685,Windows,BT7274_BT7274,BT7274,12380.57421875,15558.1875,31.7,4970
1747419852.583516,Windows,BT7274_BT7274,BT7274,12373.90234375,15557.44140625,39.7,3808
1747419853.188624,Windows,BT7274_BT7274,BT7274,12371.0390625,15554.6796875,48.4,3808
1747419853.7829928,Windows,BT7274_BT7274,BT7274,12364.625,15549.98046875,46.8,4398
1747419854.3051817,Windows,BT7274_BT7274,BT7274,12364.625,15549.98046875,46.8,4398
1747419854.943549,Windows,BT7274_BT7274,BT7274,12362.87109375,15556.09765625,41.8,4398
1747419855.5639956,Windows,BT7274_BT7274,BT7274,12362.87109375,15556.09765625,41.8,4398
1747419856.1368492,Windows,BT7274_BT7274,BT7274,12229.5390625,15555.1328125,54.9,5080
1747419856.764527,Windows,BT7274_BT7274,BT7274,12230.74609375,15561.62109375,63.1,2439
1747419857.3893096,Windows,BT7274_BT7274,BT7274,12230.74609375,15561.62109375,63.1,2439
1747419857.9979467,Windows,BT7274_BT7274,BT7274,12237.54296875,15612.65625,58.5,2439
1747419858.6127994,Windows,BT7274_BT7274,BT7274,12238.98828125,15553.57421875,53.6,4354
1747419859.23056,Windows,BT7274_BT7274,BT7274,12238.98828125,15553.57421875,53.6,4354
1747419859.8336706,Windows,BT7274_BT7274,BT7274,12279.953125,15557.90234375,54.9,1856
1747419860.4479208,Windows,BT7274_BT7274,BT7274,12282.5390625,15556.6875,48.0,1856
1747419861.071498,Windows,BT7274_BT7274,BT7274,12264.15625,15526.30859375,46.8,5112
1747419861.5868948,Windows,BT7274_BT7274,BT7274,12264.15625,15526.30859375,46.8,5112
1747419862.2173982,Windows,BT7274_BT7274,BT7274,12258.97265625,15536.89453125,43.9,5112
1747419862.860523,Windows,BT7274_BT7274,BT7274,12267.65234375,15564.53515625,42.6,4526
1747419863.4721053,Windows,BT7274_BT7274,BT7274,12271.21484375,15563.99609375,40.1,4526
1747419864.066655,Windows,BT7274_BT7274,BT7274,12271.21484375,15563.99609375,40.1,4526
1747419864.710537,Windows,BT7274_BT7274,BT7274,12270.0390625,15572.63671875,43.4,3444
1747419865.3497572,Windows,BT7274_BT7274,BT7274,12272.43359375,15604.9921875,52.1,3444
1747419866.0344336,Windows,BT7274_BT7274,BT7274,12242.3046875,15612.3828125,52.7,5057
1747419866.6363897,Windows,BT7274_BT7274,BT7274,12255.84765625,15615.9453125,44.6,5057
1747419867.138268,Windows,BT7274_BT7274,BT7274,12255.84765625,15615.9453125,44.6,5057
1747419867.7853904,Windows,BT7274_BT7274,BT7274,12247.02734375,15619.79296875,46.0,4860
1747419868.4041445,Windows,BT7274_BT7274,BT7274,12247.02734375,15619.79296875,46.0,4860
1747419868.9227762,Windows,BT7274_BT7274,BT7274,12263.89453125,15618.0,54.4,4860
1747419869.5632484,Windows,BT7274_BT7274,BT7274,12266.6015625,15619.50390625,50.4,4335
1747419870.160213,Windows,BT7274_BT7274,BT7274,12271.3984375,15641.55859375,48.3,4335
1747419870.704127,Windows,BT7274_BT7274,BT7274,12271.3984375,15641.55859375,48.3,4335
1747419871.3627374,Windows,BT7274_BT7274,BT7274,12264.58203125,15662.53515625,48.5,9608
1747419871.9802508,Windows,BT7274_BT7274,BT7274,12314.75,15682.78125,62.7,9608
1747419872.487571,Windows,BT7274_BT7274,BT7274,12314.75,15682.78125,62.7,9608
1747419873.1426656,Windows,BT7274_BT7274,BT7274,12272.8046875,15696.41015625,52.3,17308
1747419873.7454503,Windows,BT7274_BT7274,BT7274,12299.3984375,15693.08203125,45.5,17308
1747419874.343485,Windows,BT7274_BT7274,BT7274,12292.54296875,15673.90234375,39.6,4273
1747419874.8577857,Windows,BT7274_BT7274,BT7274,12292.54296875,15673.90234375,39.6,4273
1747419875.469897,Windows,BT7274_BT7274,BT7274,12284.61328125,15659.81640625,34.5,4273
1747419876.0957155,Windows,BT7274_BT7274,BT7274,12287.3515625,15646.50390625,34.8,4368
1747419876.7003074,Windows,BT7274_BT7274,BT7274,12285.4921875,15627.46484375,37.5,4368
1747419877.3152182,Windows,BT7274_BT7274,BT7274,12287.98046875,15623.4765625,31.5,4235
1747419877.9077165,Windows,BT7274_BT7274,BT7274,12281.40625,15620.05859375,28.1,4235
1747419878.4248903,Windows,BT7274_BT7274,BT7274,12281.40625,15620.05859375,28.1,4235
1747419879.0391393,Windows,BT7274_BT7274,BT7274,12277.68359375,15623.21484375,31.6,3470
1747419879.659727,Windows,BT7274_BT7274,BT7274,12274.390625,15622.2890625,30.9,3470
1747419880.284275,Windows,BT7274_BT7274,BT7274,12274.30078125,15617.3984375,33.3,4722
1747419880.8993368,Windows,BT7274_BT7274,BT7274,12266.55078125,15618.46484375,31.8,4722
1747419881.509247,Windows,BT7274_BT7274,BT7274,12262.2421875,15611.58984375,29.0,3683
1747419882.1186564,Windows,BT7274_BT7274,BT7274,12256.8515625,15613.23046875,32.8,3683
1747419882.6452682,Windows,BT7274_BT7274,BT7274,12256.8515625,15613.23046875,32.8,3683
1747419883.2550066,Windows,BT7274_BT7274,BT7274,12267.51953125,15609.83984375,34.1,3563
1747419883.884236,Windows,BT7274_BT7274,BT7274,12264.546875,15612.73828125,27.0,3563
1747419884.5143685,Windows,BT7274_BT7274,BT7274,12271.51171875,15621.72265625,28.0,3675
1747419885.1109,Windows,BT7274_BT7274,BT7274,12259.6796875,15618.9140625,34.5,3675
1747419885.640943,Windows,BT7274_BT7274,BT7274,12259.6796875,15618.9140625,34.5,3675
1747419886.2957127,Windows,BT7274_BT7274,BT7274,12263.95703125,15619.4140625,48.6,5992
1747419886.9053206,Windows,BT7274_BT7274,BT7274,12263.95703125,15619.4140625,48.6,5992
1747419887.4993927,Windows,BT7274_BT7274,BT7274,12273.63671875,15671.47265625,50.3,1846
1747419888.129454,Windows,BT7274_BT7274,BT7274,12302.3125,15689.25,59.7,2537
1747419888.738385,Windows,BT7274_BT7274,BT7274,12302.3125,15689.25,59.7,2537
1747419889.3322272,Windows,BT7274_BT7274,BT7274,12284.7421875,15697.609375,59.2,2537
1747419889.985281,Windows,BT7274_BT7274,BT7274,12306.65234375,15694.74609375,57.6,4658
1747419890.580988,Windows,BT7274_BT7274,BT7274,12301.9375,15687.7109375,44.5,4658
1747419891.0882726,Windows,BT7274_BT7274,BT7274,12301.9375,15687.7109375,44.5,4658
1747419891.726781,Windows,BT7274_BT7274,BT7274,12301.1953125,15654.10546875,34.3,4373
1747419892.3093262,Windows,BT7274_BT7274,BT7274,12299.75,15646.12109375,27.8,4373
1747419892.9288397,Windows,BT7274_BT7274,BT7274,12309.48828125,15639.984375,26.7,4243
1747419893.5353186,Windows,BT7274_BT7274,BT7274,12306.7421875,15631.625,30.7,4243
1747419894.131616,Windows,BT7274_BT7274,BT7274,12301.03515625,15627.97265625,23.3,3378
1747419894.6474216,Windows,BT7274_BT7274,BT7274,12301.03515625,15627.97265625,23.3,3378
1747419895.2636218,Windows,BT7274_BT7274,BT7274,12314.64453125,15645.4453125,31.8,3378
1747419895.8824575,Windows,BT7274_BT7274,BT7274,12317.515625,15661.34375,49.2,5257
1747419896.3985527,Windows,BT7274_BT7274,BT7274,12317.515625,15661.34375,49.2,5257
1747419897.023458,Windows,BT7274_BT7274,BT7274,12314.65234375,15665.0546875,50.5,5257
1747419897.7114198,Windows,BT7274_BT7274,BT7274,12317.01171875,15662.01953125,40.5,4188
1747419898.3356764,Windows,BT7274_BT7274,BT7274,12318.86328125,15659.97265625,44.0,4188
1747419898.929738,Windows,BT7274_BT7274,BT7274,12318.86328125,15659.97265625,44.0,4188
1747419899.464401,Windows,BT7274_BT7274,BT7274,12318.7265625,15661.73046875,42.9,4289
1747419900.0581403,Windows,BT7274_BT7274,BT7274,12317.2890625,15667.515625,40.5,4289
1747419900.6542745,Windows,BT7274_BT7274,BT7274,12317.234375,15671.7265625,35.6,5157
1747419901.2487097,Windows,BT7274_BT7274,BT7274,12327.0546875,15639.7578125,34.1,5157
1747419901.760007,Windows,BT7274_BT7274,BT7274,12327.0546875,15639.7578125,34.1,5157
1747419902.4321952,Windows,BT7274_BT7274,BT7274,12304.24609375,15622.31640625,35.2,0
1747419903.0284648,Windows,BT7274_BT7274,BT7274,12308.140625,15625.328125,35.9,0
1747419903.655802,Windows,BT7274_BT7274,BT7274,12291.94140625,15635.20703125,34.5,4335
1747419904.2657475,Windows,BT7274_BT7274,BT7274,12242.48046875,15646.9609375,36.8,4335
1747419904.875774,Windows,BT7274_BT7274,BT7274,12241.8984375,15641.72265625,34.4,4335
1747419905.3954015,Windows,BT7274_BT7274,BT7274,12241.8984375,15641.72265625,34.4,5027
1747419905.9879913,Windows,BT7274_BT7274,BT7274,12235.65625,15638.88671875,38.0,5027
1747419906.5981603,Windows,BT7274_BT7274,BT7274,12235.65625,15638.88671875,38.0,5027
1747419907.1254501,Windows,BT7274_BT7274,BT7274,12244.48828125,15647.92578125,50.1,4398
1747419907.7276797,Windows,BT7274_BT7274,BT7274,12266.58203125,15657.27734375,47.0,4398
1747419908.3003678,Windows,BT7274_BT7274,BT7274,12266.58203125,15657.27734375,47.0,4398
1747419908.8653324,Windows,BT7274_BT7274,BT7274,12271.6171875,15665.2578125,50.2,4340
1747419909.4636729,Windows,BT7274_BT7274,BT7274,12271.9296875,15660.9140625,50.3,4340
1747419910.086274,Windows,BT7274_BT7274,BT7274,12280.52734375,15681.24609375,47.8,4981
1747419910.6057472,Windows,BT7274_BT7274,BT7274,12280.52734375,15681.24609375,47.8,4981
1747419911.2319946,Windows,BT7274_BT7274,BT7274,12293.8515625,15697.13671875,47.4,4981
1747419911.8881042,Windows,BT7274_BT7274,BT7274,12296.69140625,15699.5859375,35.8,4276
1747419912.500445,Windows,BT7274_BT7274,BT7274,12303.6328125,15694.94921875,46.9,4276
1747419913.1158962,Windows,BT7274_BT7274,BT7274,12303.6328125,15694.94921875,46.9,4276
1747419913.632995,Windows,BT7274_BT7274,BT7274,12311.15625,15688.66015625,36.1,3462
1747419914.2430327,Windows,BT7274_BT7274,BT7274,12274.95703125,15675.32421875,43.0,3462
1747419914.88242,Windows,BT7274_BT7274,BT7274,12271.01953125,15668.9609375,40.5,4221
1747419915.499228,Windows,BT7274_BT7274,BT7274,12271.01953125,15668.9609375,40.5,4221
1747419916.1222823,Windows,BT7274_BT7274,BT7274,12269.21484375,15658.01953125,42.8,4221
1747419916.7322314,Windows,BT7274_BT7274,BT7274,12284.01171875,15670.62109375,47.5,2634
1747419917.3212917,Windows,BT7274_BT7274,BT7274,12284.01171875,15670.62109375,47.5,2634
1747419917.9510086,Windows,BT7274_BT7274,BT7274,12283.33203125,15647.8046875,50.4,4906
1747419918.5691915,Windows,BT7274_BT7274,BT7274,12276.66015625,15640.23828125,46.1,4906
1747419919.1802409,Windows,BT7274_BT7274,BT7274,12271.19921875,15628.3203125,41.7,4473
1747419919.7000637,Windows,BT7274_BT7274,BT7274,12271.19921875,15628.3203125,41.7,4473
1747419920.30774,Windows,BT7274_BT7274,BT7274,12258.16796875,15618.23046875,43.4,4473
1747419920.9776351,Windows,BT7274_BT7274,BT7274,12258.71875,15618.1484375,39.1,5143
1747419921.620686,Windows,BT7274_BT7274,BT7274,12265.95703125,15622.265625,44.3,5143
1747419922.2533615,Windows,BT7274_BT7274,BT7274,12261.7265625,15622.4921875,29.8,3521
1747419922.895136,Windows,BT7274_BT7274,BT7274,12256.30078125,15624.22265625,30.7,3521
1747419923.4088857,Windows,BT7274_BT7274,BT7274,12256.30078125,15624.22265625,30.7,3521
1747419924.0638745,Windows,BT7274_BT7274,BT7274,12261.15625,15635.8828125,47.8,3548
1747419924.673981,Windows,BT7274_BT7274,BT7274,12271.91015625,15635.28515625,34.8,3548
1747419925.3285635,Windows,BT7274_BT7274,BT7274,12270.703125,15630.10546875,29.8,3431
1747419925.922638,Windows,BT7274_BT7274,BT7274,12273.84375,15625.96875,27.5,3431
1747419926.5153346,Windows,BT7274_BT7274,BT7274,12276.45703125,15625.18359375,28.0,4363
1747419927.1268861,Windows,BT7274_BT7274,BT7274,12271.64453125,15602.60546875,28.7,4363
1747419927.7697842,Windows,BT7274_BT7274,BT7274,12273.078125,15570.265625,22.9,3395
1747419928.3654733,Windows,BT7274_BT7274,BT7274,12269.58203125,15554.48046875,26.9,3395
1747419928.963669,Windows,BT7274_BT7274,BT7274,12270.90625,15531.984375,23.0,3707
1747419929.5714881,Windows,BT7274_BT7274,BT7274,12273.140625,15533.83984375,23.6,3707
1747419930.1819282,Windows,BT7274_BT7274,BT7274,12268.5,15499.72265625,24.0,3583
1747419930.7810996,Windows,BT7274_BT7274,BT7274,12238.96484375,15498.8359375,22.9,3583
1747419931.3728921,Windows,BT7274_BT7274,BT7274,12234.26953125,15489.48046875,24.1,3491
1747419931.9816952,Windows,BT7274_BT7274,BT7274,12223.6953125,15467.02734375,23.1,3491
1747419932.591044,Windows,BT7274_BT7274,BT7274,12194.046875,15467.45703125,27.9,3583
1747419933.240321,Windows,BT7274_BT7274,BT7274,12197.16796875,15467.640625,22.5,3583
1747419933.8658426,Windows,BT7274_BT7274,BT7274,12199.984375,15467.51171875,22.6,3466
1747419934.4735715,Windows,BT7274_BT7274,BT7274,12202.38671875,15468.171875,24.4,3466
1747419935.0538716,Windows,BT7274_BT7274,BT7274,12203.96484375,15468.28125,24.8,3518
1747419935.6511414,Windows,BT7274_BT7274,BT7274,12206.7578125,15468.25,22.3,3518
1747419936.2472062,Windows,BT7274_BT7274,BT7274,12206.390625,15467.6953125,25.1,4220
1747419936.8401058,Windows,BT7274_BT7274,BT7274,12209.10546875,15468.4921875,25.0,4220
1747419937.4872484,Windows,BT7274_BT7274,BT7274,12210.2578125,15474.015625,24.5,3582
1747419938.080732,Windows,BT7274_BT7274,BT7274,12211.88671875,15473.8671875,25.3,3582
1747419938.6906486,Windows,BT7274_BT7274,BT7274,12215.5703125,15469.046875,25.2,3318
1747419939.270079,Windows,BT7274_BT7274,BT7274,12215.80078125,15469.8984375,25.3,3318
1747419939.8717928,Windows,BT7274_BT7274,BT7274,12212.2734375,15469.73828125,24.1,3505
1747419940.4696257,Windows,BT7274_BT7274,BT7274,12216.73046875,15470.15625,24.0,3505
1747419941.0623198,Windows,BT7274_BT7274,BT7274,12213.77734375,15469.828125,24.5,4406
1747419941.6387913,Windows,BT7274_BT7274,BT7274,12217.00390625,15470.51953125,22.3,4406
1747419942.2293758,Windows,BT7274_BT7274,BT7274,12215.15234375,15470.08203125,24.0,3515
1747419942.807499,Windows,BT7274_BT7274,BT7274,12214.546875,15470.33984375,23.1,3515
1747419943.4198365,Windows,BT7274_BT7274,BT7274,12218.1875,15473.05078125,22.9,3453
1747419943.9957504,Windows,BT7274_BT7274,BT7274,12216.234375,15473.71875,22.5,3453
1747419944.6058712,Windows,BT7274_BT7274,BT7274,12220.03515625,15474.62109375,23.7,3502
1747419945.2309353,Windows,BT7274_BT7274,BT7274,12216.18359375,15475.81640625,26.3,3502
1747419945.822399,Windows,BT7274_BT7274,BT7274,12217.47265625,15473.140625,30.2,4430
1747419946.442713,Windows,BT7274_BT7274,BT7274,12211.0390625,15473.5703125,30.0,4430
1747419947.0686896,Windows,BT7274_BT7274,BT7274,12206.3203125,15473.97265625,32.1,3883
1747419947.5841548,Windows,BT7274_BT7274,BT7274,12206.3203125,15473.97265625,32.1,3883
1747419948.1843188,Windows,BT7274_BT7274,BT7274,12206.12890625,15474.234375,32.9,3883
1747419948.776524,Windows,BT7274_BT7274,BT7274,12199.19921875,15466.15625,30.8,4381
1747419949.3731687,Windows,BT7274_BT7274,BT7274,12194.16015625,15465.78515625,36.3,4381
1747419949.8959153,Windows,BT7274_BT7274,BT7274,12194.16015625,15465.78515625,36.3,4381
1747419950.455076,Windows,BT7274_BT7274,BT7274,12190.2109375,15465.2421875,30.5,4049
1747419951.0329163,Windows,BT7274_BT7274,BT7274,12191.78125,15465.3359375,22.8,4049
1747419951.6284697,Windows,BT7274_BT7274,BT7274,12191.91796875,15466.6484375,21.9,3942
1747419952.2184136,Windows,BT7274_BT7274,BT7274,12190.5390625,15466.8125,25.0,3942
1747419952.80823,Windows,BT7274_BT7274,BT7274,12192.4296875,15469.42578125,24.3,4002
1747419953.4026198,Windows,BT7274_BT7274,BT7274,12191.96875,15469.43359375,25.1,4002
1747419953.993446,Windows,BT7274_BT7274,BT7274,12191.9765625,15469.10546875,25.1,3481
1747419954.570737,Windows,BT7274_BT7274,BT7274,12191.9765625,15469.35546875,23.3,3481
1747419955.1802711,Windows,BT7274_BT7274,BT7274,12191.98046875,15469.28125,23.3,3501
1747419955.8071294,Windows,BT7274_BT7274,BT7274,12191.9765625,15466.26953125,23.7,3501
1747419956.4155953,Windows,BT7274_BT7274,BT7274,12219.30859375,15464.21484375,32.7,12151
1747419957.0089772,Windows,BT7274_BT7274,BT7274,12218.9375,15465.5546875,23.9,12151
1747419957.5880804,Windows,BT7274_BT7274,BT7274,12219.23046875,15459.96875,23.8,3560
1747419958.218053,Windows,BT7274_BT7274,BT7274,12217.87109375,15460.3515625,21.8,3560
1747419958.7644038,Windows,BT7274_BT7274,BT7274,12218.71875,15462.19140625,24.0,3460
1747419959.3401263,Windows,BT7274_BT7274,BT7274,12218.5625,15461.40625,22.9,3460
1747419959.933268,Windows,BT7274_BT7274,BT7274,12218.20703125,15462.0234375,24.1,3795
1747419960.5113945,Windows,BT7274_BT7274,BT7274,12218.81640625,15462.20703125,22.9,3795
1747419961.1220112,Windows,BT7274_BT7274,BT7274,12215.59765625,15464.59375,24.0,4481
1747419961.7298102,Windows,BT7274_BT7274,BT7274,12132.6015625,15463.30859375,29.6,4481
1747419962.3363929,Windows,BT7274_BT7274,BT7274,12132.5078125,15486.5390625,22.3,3824
1747419962.9444494,Windows,BT7274_BT7274,BT7274,12154.1015625,15487.625,24.1,3824
1747419963.520042,Windows,BT7274_BT7274,BT7274,12154.09765625,15473.453125,22.8,3506
1747419964.1139834,Windows,BT7274_BT7274,BT7274,12148.66015625,15474.05078125,22.2,3506
1747419964.7236996,Windows,BT7274_BT7274,BT7274,12151.33984375,15472.83984375,24.2,3436
1747419965.304815,Windows,BT7274_BT7274,BT7274,12148.3671875,15472.9140625,21.7,3436
1747419965.8879833,Windows,BT7274_BT7274,BT7274,12152.171875,15472.53515625,22.5,6449
1747419966.4722435,Windows,BT7274_BT7274,BT7274,12151.6015625,15464.921875,25.7,6449
1747419967.0473619,Windows,BT7274_BT7274,BT7274,12144.13671875,15465.27734375,24.4,4278
1747419967.6139827,Windows,BT7274_BT7274,BT7274,12150.84375,15464.05078125,24.8,4278
1747419968.2069955,Windows,BT7274_BT7274,BT7274,12146.94921875,15466.51171875,26.6,3509
1747419968.767854,Windows,BT7274_BT7274,BT7274,12148.45703125,15466.16015625,23.5,3509
1747419969.3639932,Windows,BT7274_BT7274,BT7274,12147.62109375,15464.07421875,22.5,3329
1747419969.9451547,Windows,BT7274_BT7274,BT7274,12149.5234375,15463.54296875,23.4,3329
1747419970.5414133,Windows,BT7274_BT7274,BT7274,12152.44140625,15464.09765625,22.7,4333
1747419971.1094983,Windows,BT7274_BT7274,BT7274,12149.17578125,15464.1796875,23.7,4333
1747419971.7050486,Windows,BT7274_BT7274,BT7274,12148.4375,15463.98046875,24.3,3454
1747419972.3144972,Windows,BT7274_BT7274,BT7274,12146.7265625,15477.27734375,27.0,3454
1747419972.954206,Windows,BT7274_BT7274,BT7274,12168.02734375,15485.96875,31.6,3724
1747419973.56883,Windows,BT7274_BT7274,BT7274,12167.81640625,15484.49609375,26.3,3724
1747419974.2389789,Windows,BT7274_BT7274,BT7274,12167.4921875,15486.515625,20.0,3738
1747419974.845063,Windows,BT7274_BT7274,BT7274,12169.48828125,15486.78515625,17.8,3738
1747419975.4829211,Windows,BT7274_BT7274,BT7274,12171.65625,15487.50390625,18.3,5380
1747419976.1097686,Windows,BT7274_BT7274,BT7274,12169.7265625,15481.70703125,29.0,5380
1747419976.7341442,Windows,BT7274_BT7274,BT7274,12163.89453125,15480.984375,30.1,3756
1747419977.2450554,Windows,BT7274_BT7274,BT7274,12163.89453125,15480.984375,30.1,3756
1747419977.8583405,Windows,BT7274_BT7274,BT7274,12157.80859375,15480.20703125,31.8,3756
1747419978.5242567,Windows,BT7274_BT7274,BT7274,12158.65625,15479.9375,30.2,3606
1747419979.1329882,Windows,BT7274_BT7274,BT7274,12159.9609375,15479.515625,31.3,3606
1747419979.746162,Windows,BT7274_BT7274,BT7274,12159.51171875,15481.1328125,29.3,4122
1747419980.3541307,Windows,BT7274_BT7274,BT7274,12165.0234375,15479.9609375,28.0,4122
1747419980.9330406,Windows,BT7274_BT7274,BT7274,12164.3203125,15477.01953125,19.2,4899
1747419981.4353597,Windows,BT7274_BT7274,BT7274,12161.41796875,15477.8828125,22.7,4899
1747419981.9492607,Windows,BT7274_BT7274,BT7274,12161.41796875,15477.8828125,22.7,4899
1747419982.5600817,Windows,BT7274_BT7274,BT7274,12162.15234375,15474.0546875,20.7,3130
1747419983.1482596,Windows,BT7274_BT7274,BT7274,12160.0390625,15473.84765625,18.7,3130
1747419983.7713256,Windows,BT7274_BT7274,BT7274,12163.56640625,15473.5859375,21.6,3551
1747419984.389072,Windows,BT7274_BT7274,BT7274,12161.62109375,15471.32421875,21.3,3551
1747419984.9818587,Windows,BT7274_BT7274,BT7274,12160.01953125,15475.3828125,19.0,3656
1747419985.578635,Windows,BT7274_BT7274,BT7274,12164.43359375,15475.8828125,23.5,3656
1747419986.1734197,Windows,BT7274_BT7274,BT7274,12163.3359375,15471.08984375,22.6,4271
1747419986.75106,Windows,BT7274_BT7274,BT7274,12163.0390625,15462.50390625,22.0,4271
1747419987.323915,Windows,BT7274_BT7274,BT7274,12147.6875,15510.82421875,22.4,3456
1747419987.9534018,Windows,BT7274_BT7274,BT7274,12176.01171875,15540.91015625,23.4,3456
1747419988.60609,Windows,BT7274_BT7274,BT7274,12188.4453125,15597.16015625,38.0,4268
1747419989.2030492,Windows,BT7274_BT7274,BT7274,12203.86328125,15614.9921875,44.6,4268
1747419989.7191954,Windows,BT7274_BT7274,BT7274,12203.86328125,15614.9921875,44.6,4268
1747419990.3465672,Windows,BT7274_BT7274,BT7274,12200.328125,15608.74609375,51.0,3440
1747419990.9731538,Windows,BT7274_BT7274,BT7274,12207.39453125,15608.75,33.0,3440
1747419991.5983639,Windows,BT7274_BT7274,BT7274,12199.390625,15605.828125,33.2,4977
1747419992.199732,Windows,BT7274_BT7274,BT7274,12211.25,15594.85546875,43.6,4977
1747419992.712058,Windows,BT7274_BT7274,BT7274,12211.25,15594.85546875,43.6,4977
1747419993.389051,Windows,BT7274_BT7274,BT7274,12204.87109375,15594.14453125,32.3,3460
1747419994.0114293,Windows,BT7274_BT7274,BT7274,12207.4765625,15589.421875,36.0,3460
1747419994.640877,Windows,BT7274_BT7274,BT7274,12216.4609375,15602.36328125,37.7,4301
1747419995.243071,Windows,BT7274_BT7274,BT7274,12219.51171875,15601.0625,31.9,4301
1747419995.8377416,Windows,BT7274_BT7274,BT7274,12215.26953125,15608.09765625,30.7,4225
1747419996.359927,Windows,BT7274_BT7274,BT7274,12215.26953125,15608.09765625,30.7,4225
1747419997.0002232,Windows,BT7274_BT7274,BT7274,12221.34375,15593.671875,33.3,4225
1747419997.6558366,Windows,BT7274_BT7274,BT7274,12230.3828125,15588.5546875,28.8,3613
1747419998.2554066,Windows,BT7274_BT7274,BT7274,12214.92578125,15583.7578125,33.4,3613
1747419998.848589,Windows,BT7274_BT7274,BT7274,12206.58203125,15640.30078125,49.3,4204
1747419999.3638515,Windows,BT7274_BT7274,BT7274,12206.58203125,15640.30078125,49.3,4204
1747419999.9624772,Windows,BT7274_BT7274,BT7274,12213.671875,15640.91015625,51.0,4204
1747420000.5754468,Windows,BT7274_BT7274,BT7274,12219.40234375,15640.625,32.2,4347
1747420001.187826,Windows,BT7274_BT7274,BT7274,12216.0625,15644.44140625,25.2,4347
1747420001.8303058,Windows,BT7274_BT7274,BT7274,12212.7578125,15652.0390625,30.6,4079
1747420002.4416103,Windows,BT7274_BT7274,BT7274,12238.9609375,15624.359375,36.5,4079
1747420003.0455291,Windows,BT7274_BT7274,BT7274,12238.9609375,15624.359375,36.5,4079
1747420003.5764773,Windows,BT7274_BT7274,BT7274,12218.3046875,15619.90234375,32.8,3752
1747420004.1871204,Windows,BT7274_BT7274,BT7274,12224.16796875,15606.5625,46.2,3752
1747420004.8134966,Windows,BT7274_BT7274,BT7274,12212.3203125,15629.53125,46.3,4287
1747420005.425637,Windows,BT7274_BT7274,BT7274,12222.58984375,15632.34765625,38.5,4287
1747420005.93095,Windows,BT7274_BT7274,BT7274,12222.58984375,15632.34765625,38.5,4287
1747420006.5418406,Windows,BT7274_BT7274,BT7274,12228.93359375,15621.16015625,47.3,4392
1747420007.1677787,Windows,BT7274_BT7274,BT7274,12222.23046875,15614.296875,43.6,4392
1747420007.7796388,Windows,BT7274_BT7274,BT7274,12222.23046875,15614.296875,43.6,4392
1747420008.3553717,Windows,BT7274_BT7274,BT7274,12211.78515625,15601.84765625,37.2,7534
1747420008.9700458,Windows,BT7274_BT7274,BT7274,12202.81640625,15599.125,40.0,7534
1747420009.588408,Windows,BT7274_BT7274,BT7274,12216.21484375,15602.5078125,36.2,4381
1747420010.2129607,Windows,BT7274_BT7274,BT7274,12216.21484375,15602.5078125,36.2,4381
1747420010.7284896,Windows,BT7274_BT7274,BT7274,12217.875,15601.05859375,42.7,4381
1747420011.415467,Windows,BT7274_BT7274,BT7274,12220.83203125,15594.921875,36.6,4547
1747420012.0529552,Windows,BT7274_BT7274,BT7274,12150.26953125,15591.38671875,37.1,4547
1747420012.6571517,Windows,BT7274_BT7274,BT7274,12159.76953125,15599.109375,37.7,4061
1747420013.2522037,Windows,BT7274_BT7274,BT7274,12161.11328125,15606.875,32.4,4061
1747420013.757703,Windows,BT7274_BT7274,BT7274,12161.11328125,15606.875,32.4,4061
1747420014.3890407,Windows,BT7274_BT7274,BT7274,12165.6328125,15638.28125,39.4,3892
1747420014.9849255,Windows,BT7274_BT7274,BT7274,12166.96875,15640.89453125,38.3,3892
1747420015.6258762,Windows,BT7274_BT7274,BT7274,12184.21875,15637.77734375,36.9,4999
1747420016.224174,Windows,BT7274_BT7274,BT7274,12203.72265625,15639.79296875,39.3,4999
